ConceptID;Term;RegNUM;RegAÑO
840171000167101;topictal 100 mg comprimido recubierto (Tecnofarma);F-13237;13
840181000167104;minidiab comprimido (Pfizer);F-17431;14
840191000167102;viramune comprimido (Boehringer I.);F-21675;15
840201000167100;gastrium 20 mg comprimido (Saval);F-5458;15
840221000167108;artrilab 20 comprimido recubierto (ITF - Labomed);F-14147;14
840251000167104;cardura XL comprimido recubierto de liberación osmótica prolongada (Roerig);F-2685;14
840261000167101;anuar gragea (Tecnofarma);F-10278;16
840281000167109;glafornil 850 mg comprimido recubierto (Merck);F-10495;16
840291000167106;tol 12 oral solución oral (Saval);F-1170;18
840301000167105;cardura 2 mg comprimido (Roerig);F-10590;16
840311000167107;t - inmun 1 mg cápsula (Complex Therap);F-18949;16
840321000167102;ismo comprimido (Gemark);F-4162;15
840331000167100;coolips comprimido recubierto (Mintlab);F-10074;16
840351000167106;terbinafina 250 mg comprimido (Lab Chile);F-15330;15
840361000167109;cetraxal comprimido recubierto (Faes Farma);F-19908;18
840391000167104;azymol 10 mg comprimido (Drugtech);F-14664;15
840401000167101;baraclude 0,5 mg comprimido recubierto (B-MS);F-15334;15
840411000167104;tadalafil 20 mg comprimido recubierto (Euromed);F-22182;15
840421000167109;dilatrend 25 mg comprimido (Roche);F-8125;16
840431000167106;zincovit plus jarabe (ITF -Labomed);F-17976;15
840441000167103;amulsin 5 mg comprimido recubierto (Sanitas);F-11923;17
840451000167100;difexon solución tópica (Bagó);F-2179;14
840461000167102;cinarizina 75 mg cápsula (Mintlab);F-7083;15
840471000167108;lipox 10 mg comprimido recubierto (Lab Chile);F-19639;17
840481000167105;zarcop 25 mg comprimido (Mintlab);F-11853;17
840491000167107;amoxicilina 750 mg comprimido (Mintlab);F-6857;15
840501000167102;topivitae 50 mg comprimido recubierto (Galenicum);F-22380;16
840511000167100;zincovit plus comprimido recubierto (ITF - Labomed);F-18299;15
840541000167104;nistatina 500.000 UI comprimido (Lab Chile);B-495;14
840551000167101;amulsin 10 mg comprimido recubierto (Sanitas);F-11921;17
840561000167103;clonex CD 2 mg comprimido dispersable (Saval);F-14219;14
840581000167106;valaplex 160 mg comprimido recubierto (Lab Chile);F-14804;15
840601000167103;dermabel gel dérmico (Royal Pharma);F-3606;15
840611000167101;lowden 40 mg comprimido recubierto (Saval);F-13954;14
840621000167106;bisopril 5 mg comprimido recubierto (Euromed);F-16992;13
840631000167108;bisopril 2,5 mg comprimido recubierto (Euromed);F-16993;13
840651000167102;histrol 0,5 mg comprimido (Mintlab);F-13558;14
840661000167104;ambroxol clorhidrato infantil 15 mg/5 mL jarabe (Andrómaco);F-6509;15
840671000167105;lamictal 50 mg comprimido dispersable masticable (GSK);F-1725;14
840681000167107;nebido solución inyectable (Bayer);F-15205;15
840691000167109;zaledor XR 100 mg comprimido recubierto de liberación prolongada (Medipharm);F-18588;16
840701000167109;loceryl laca para uñas (Galderma);F-8545;16
840711000167106;syntocinon solución inyectable (Novartis);B-246;18
840721000167101;prebictal 150 mg cápsula (Tecnofarma);F-17309;13
840731000167104;betaplex CR 80 mg comprimido recubierto de liberación prolongada (Cardiopharm);F-19251;17
840741000167107;piclokare comprimido recubierto (Etex);F-17986;15
840751000167105;ansietil comprimido (Tecnofarma);F-5575;15
840761000167108;nexium 40 mg comprimido con recubrimiento entérico (Astrazeneca);F-12371;17
840781000167100;alkeran polvo liofilizado para solución inyectable con solvente (Aspen);F-7129;15
840791000167103;pamidronato disódico 90 mg polvo liofilizado para infusión intravenosa con solvente (Complex Therap);F-19821;18
840801000167104;enalten 20 mg comprimido (Saval);F-5453;15
840811000167102;tarceva 100 mg comprimido recubierto (Roche);F-14989;15
840821000167107;cloxacilina 500 mg cápsula (OPKO);F-22984;16
840831000167109;linarol 20 mg comprimido recubierto (Mintlab);F-14846;15
840841000167101;tarceva 25 mg comprimido recubierto (Roche);F-14988;15
840851000167103;tareg - D 160 / 25 comprimido recubierto (Novartis);F-22348;15
840861000167100;eutirox 88 mcg comprimido (Merck);F-20857;14
840871000167106;amlodipino 10 mg comprimido (Genfar);F-14386;14
840881000167108;abretia 10 cápsula (Roemmers);F-16257;12
840891000167105;anulette 20 CD comprimido recubierto (Silesia);F-21017;14
840901000167106;larotabe cápsula blanda (Bayer);F-8110;16
840911000167108;telzir comprimido recubierto (GSK);F-15153;15
840921000167103;cotibin plus comprimido (Andrómaco);F-15592;16
840931000167101;esomeprazol 40 mg comprimido con recubrimiento entérico (Genfar);F-19047;16
840941000167109;noctilan 0,25 mg comprimido (Boehringer I.);F-20251;13
840951000167107;espironolactona 25 mg comprimido (Andrómaco);F-6546;15
840961000167105;ribotex comprimido recubierto (Grünenthal);F-19737;18
840971000167104;zotran XR 1 mg comprimido de liberación prolongada (Pfizer);F-451;18
840981000167102;dosara 80 mg comprimido recubierto (Andrómaco);F-14957;15
840991000167100;flemilar jarabe (IPhSA);N-491;15
841001000167101;ibu - 4 comprimido recubierto (Andrómaco);F-20401;13
841011000167104;idon cápsula (Saval);F-5462;15
841021000167109;asax solución oral (Pasteur);F-12497;17
841031000167106;glicerina 3 g supositorio (Valma);F-6379;15
841041000167103;dermabel solución tópica (Royal Pharma);F-7097;15
841051000167100;metalyse polvo liofilizado para solución inyectable con solvente (Boehringer I.);B-1632;18
841061000167102;nevirapina 200 mg comprimido (Master Care);F-19080;16
841071000167108;arcoxia 60 mg comprimido recubierto (MSD);F-19587;17
841091000167107;topivitae 25 mg comprimido recubierto (Galenicum);F-22381;16
841101000167100;finagrip suspensión oral (IPhSA);F-17762;14
841111000167103;olanzapina 10 mg comprimido recubierto (Euromed);F-20543;13
841121000167108;exopil 3 mg comprimido recubierto (ITF - Labomed);F-18017;15
841131000167105;cloroquina difosfato 250 mg comprimido (Lab Chile);F-2258;14
841141000167102;microgynon CD gragea (Bayer);F-9817;16
841151000167104;lamivudina 150 mg comprimido recubierto (Master Care);F-19082;16
841161000167101;clorfenamina maleato 4 mg comprimido (Maver);F-2310;14
841191000167106;prozac comprimido dispersable (Eli Lilly);F-10844;16
841201000167108;atripla comprimido recubierto (Gador);F-21591;14
841211000167105;indometacina 1 mg polvo liofilizado para solución inyectable (Fresenius Kabi);F-22102;15
841221000167100;actipram 40 mg comprimido recubierto (Lab Chile);F-13275;13
841231000167103;dacogen polvo liofilizado para solución inyectable (Janssen);F-16865;18
841241000167106;suprimun 500 mg comprimido recubierto (Etex);F-15308;15
841251000167109;vesanoid cápsula (Gemark);F-9560;16
841261000167107;muvend 1 mg comprimido (Synthon);F-17686;14
841271000167101;liracol comprimido (Medipharm);F-7921;16
841291000167102;cardura 1 mg comprimido (Roerig);F-10589;16
841301000167103;fintaxim 850 mg comprimido recubierto (Maver);F-9741;16
841311000167101;ipran 20 mg comprimido recubierto (Drugtech);F-12973;18
841321000167106;nordette gragea (Wyeth);F-21375;14
841331000167108;dolean comprimido recubierto (Recalcine);F-5679;15
841341000167100;purelan 100 crema (Medela);548C-2;15
841351000167102;betaplex CR 10 mg comprimido recubierto de liberación prolongada (Cardiopharm);F-19248;17
841361000167104;calcivorin 500 mg comprimido masticable (Mintlab);F-1821;14
841371000167105;equoral 100 mg/mL solución oral (Lab Chile);F-14875;15
841381000167107;lioplim 30 MU/1,2 mL solución inyectable (Complex Therap);B-1705;17
841391000167109;zincovit comprimido recubierto (ITF - Labomed);F-10806;16
841401000167107;bioflora polvo para suspensión oral (Maver);B-941;15
841411000167109;deprax 50 mg comprimido recubierto (Saval);F-2477;14
841421000167104;diclofenaco sódico 75 mg/3 mL solución inyectable (Biosano);F-7643;16
841431000167102;suero glucosado 50% solución inyectable (Sanderson);F-2492;14
841451000167108;avaxim 80 U suspensión inyectable (Sanofi Pasteur);B-1806;14
841461000167106;supradyn prenatal comprimido recubierto (Bayer);F-4209;15
841471000167100;coaprovel 150 / 12,5 comprimido recubierto (Sanofi Aventis);F-16504;17
841481000167103;norvetal comprimido recubierto (Gynopharm);B-151;13
841491000167101;calmurid crema tópica (Royal Pharma);F-17125;13
841511000167108;nastizol jarabe (Bagó);F-2180;14
841521000167103;vytorin 10 / 10 comprimido (MSD);F-14728;15
841541000167109;bupivacaína clorhidrato 50 mg/10 mL solución inyectable (Biosano);F-3026;15
841551000167107;flogofin 100 mg comprimido con recubrimiento entérico (Lab Chile);F-11969;17
841561000167105;artesol 100 mg comprimido (Cardiopharm);F-11948;17
841571000167104;sulfato de zinc 0,88% solución inyectable (Sanderson);F-6179;15
841581000167102;anacin max comprimido recubierto (Wyeth);F-17120;13
841591000167100;poentobral plus suspensión oftálmica (Poen);F-11818;17
841611000167107;ciproval 500 mg comprimido recubierto (Saval);F-5523;15
841631000167100;fitomenadiona 1 mg/mL solución inyectable (Biosano);F-7652;16
841641000167108;normatol 600 mg comprimido recubierto (Pfizer);F-4288;15
841651000167106;diclofenaco sódico 50 mg comprimido con recubrimiento entérico (Lab Chile);F-3923;15
841661000167109;nostaden 10 mg comprimido recubierto (Mintlab);F-12150;17
841671000167103;plazolit solución oral para gotas (Mintlab);F-16580;17
841681000167101;alprazolam 0,5 mg comprimido (Andrómaco);F-6506;15
841691000167104;cloruro de potasio 20 mEq/L en cloruro de sodio 0,9% solución inyectable (Baxter);F-17367;14
841701000167104;onglyza 2,5 mg comprimido recubierto (Astrazeneca);F-17851;14
841711000167102;aprinol comprimido (Mintlab);F-13411;13
841721000167107;balsan crema (Pharma Investi);F-12343;17
841741000167101;eucerin aquaphor ungüento tópico (Beiersdorf);111C-382;14
841751000167103;adax retard 1 mg comprimido de liberación prolongada (Saval);F-3207;15
841761000167100;ácido ascórbico 100 mg/mL solución inyectable (Biosano);F-7615;16
841771000167106;facitor cápsula (Mintlab);F-6901;15
841781000167108;metformina clorhidrato 850 mg comprimido recubierto (MDK);F-21614;14
841791000167105;citalopram 20 mg comprimido recubierto (Lab Chile);F-13737;14
841801000167109;kanacitrin granulado para solución oral (Synthon);F-8560;16
841821000167101;luveris polvo liofilizado para solución inyectable con solvente (Merck);B-1727;17
841841000167107;amato 50 mg comprimido recubierto (Euromed);F-19773;13
841871000167102;restaural 10 comprimido recubierto (Pharmavita);F-20626;13
841881000167100;3 - A ofteno solución oftálmica (Sophia);F-1877;14
841891000167103;famotidina 20 mg comprimido (Lab Chile);F-3931;15
841901000167102;trigilab 50 mg comprimido (IPhSA);F-18443;15
841921000167105;amato 25 mg comprimido recubierto (Euromed);F-19771;18
841931000167107;corodin D comprimido recubierto (Cardiopharm);F-48;17
841941000167104;erbitux 100 mg/20 mL solución para perfusión (Merck);B-2350;13
841981000167106;vaselina estéril aceite tópico (Sanderson);F-10916;16
841991000167108;betaplex 6,25 mg comprimido (Cardiopharm);F-7709;16
842001000167106;az ofteno solución oftálmica (Sophia);F-20032;18
842011000167108;restaural 20 comprimido recubierto (Pharmavita);F-20627;13
842021000167103;dexan cápsula (Recalcine);F-12605;17
842031000167101;orencia 250 mg polvo liofilizado para solución inyectable (B-MS);B-1982;17
842041000167109;trigilab 100 mg comprimido (IPhSA);F-18444;15
842051000167107;mentix 200 mg comprimido (Royal Pharma);F-13900;14
842071000167104;bisolvon infantil jarabe (Boehringer I.);F-1457;13
842081000167102;atenolol 50 mg comprimido (Andrómaco);F-15201;15
842091000167100;acnotin 10 mg cápsula blanda (Bagó);F-14213;14
842111000167109;amato 100 mg comprimido recubierto (Euromed);F-19772;18
842121000167104;beclometasona dipropionato 250 mcg/dosis aerosol para inhalación (Chemopharma);F-16517;17
842131000167102;elcal D 500 / 800 cápsula (Andrómaco);F-19426;17
842151000167108;sanipresin comprimido recubierto (Sanitas);F-9043;16
842161000167106;baycip 500 mg comprimido recubierto (Bayer);F-6220;15
842171000167100;mesigyna instayect solución inyectable (Bayer);F-10630;16
842181000167103;relatene 50 mg cápsula (Mintlab);F-6931;15
842191000167101;metildopa 250 mg comprimido (Andrómaco);F-15652;11
842211000167102;rovartal 20 mg comprimido recubierto (Pharma Investi);F-18321;15
842221000167107;plazolit forte solución oral para gotas (Mintlab);F-16581;18
842261000167100;viadil compuesto solución oral para gotas (Pharma Investi);F-5389;15
842271000167106;sulfato de magnesio 25% solución inyectable (Biosano);F-3369;15
842281000167108;angicon 4 mg comprimido (Royal Pharma);F-21345;14
842291000167105;alopurinol 300 mg comprimido (Mintlab);F-15166;15
842301000167109;eurocor 10 mg comprimido recubierto (Saval);F-18887;16
842311000167106;clonazepam 2 mg comprimido (IPhSA);F-15580;16
842321000167101;lowden 20 mg comprimido recubierto (Saval);F-2232;15
842331000167104;durogesic 50 mcg/hora sistema terapéutico transdérmico (Janssen);F-15659;16
842341000167107;meganox 100 mg comprimido dispersable (Etex);F-21388;14
842351000167105;microval gragea (Wyeth);F-3859;14
842361000167108;tigina 500 mg comprimido recubierto (IPhSA);F-18455;15
842381000167100;cardura 4 mg comprimido (Roerig);F-10587;16
842391000167103;neuryl 2 mg comprimido trirranurado (Bagó);F-17410;14
842411000167103;flutivate crema tópica (GSK);F-10665;16
842421000167108;lopid 600 mg comprimido recubierto (Pfizer);F-2017;14
842441000167102;sandimmun neoral 10 mg cápsula blanda (Novartis);F-13141;13
842461000167101;acamol solución oral para gotas (Euromed);F-3779;15
842471000167107;endogel gel tópico (Synthon);F-4087;15
842481000167109;fitomenadiona 10 mg/mL solución inyectable (Sanderson);F-6155;15
842491000167106;acamol infantil supositorio (Euromed);F-15827;16
842501000167101;dobutamina 250 mg/5 mL solución inyectable (Biosano);F-7644;16
842511000167104;cidimus 1 mg cápsula (Sandoz);F-19410;17
842521000167109;cilokare 12,5 mg comprimido recubierto (Etex);F-18683;16
842531000167106;zocor 40 mg comprimido recubierto (MSD);F-2850;14
842561000167102;rinokid solución para nebulización nasal (Cassará);F-12574;17
842571000167108;tricoplus comprimido recubierto (ITF - Labomed);F-15576;16
842591000167107;acepran 2 mg comprimido dispersable (Andrómaco);F-16435;17
842601000167102;sertralina 50 mg comprimido recubierto (Andrómaco);F-20976;14
842611000167100;sifrol 1 mg comprimido (Boehringer I.);F-21666;15
842621000167105;farmorubicina 10 mg/5 mL solución inyectable (Pfizer);F-10934;16
842631000167107;eurocor 2,5 mg comprimido recubierto (Saval);F-18880;16
842651000167101;sandostatin LAR 20 mg polvo liofilizado para suspensión inyectable con solvente (Novartis);F-21610;14
842661000167103;isosorbida dinitrato 10 mg comprimido (Mintlab);F-7204;15
842671000167109;norvetal 20 comprimido recubierto (Gynopharm);B-151;13
842681000167106;carvedilol 25 mg comprimido (Lab Chile);F-14404;14
842691000167108;tralinser 100 mg comprimido recubierto (IPhSA);F-17446;14
842701000167108;relenza rotadisk polvo para inhalación (GSK);F-2387;14
842711000167105;zoladex LA implante inyectable de liberación prolongada (Astrazeneca);F-10156;16
842721000167100;sigmasporin microral 25 mg cápsula blanda (Libra);F-15787;16
842741000167106;etalokare comprimido recubierto (Etex);F-19232;17
842751000167109;clorhexidina gluconato 4% jabón líquido (Ecolab);F-12197;17
842761000167107;kitadol 500 mg comprimido (Lab Chile);F-494;18
842771000167101;oxicodal 300 mg comprimido (Drugtech);F-20150;18
842781000167104;botox 100 U polvo para solución inyectable (Allergan);B-1397;16
842811000167101;avodart cápsula blanda (GSK);F-20034;18
842831000167108;nebilet comprimido (ITF - Labomed);F-12573;17
842841000167100;yervoy 50 mg/10 mL solución inyectable (B-MS);B-2222;16
842851000167102;trandate 200 mg comprimido (GSK);F-2441;14
842861000167104;trittico AC comprimido de liberación prolongada (Lab Chile);F-7860;16
842871000167105;sandostatin LAR 30 mg polvo liofilizado para suspensión inyectable con solvente (Novartis);F-21611;14
842901000167105;amaryl 4 mg comprimido (Sanofi Aventis);F-9724;16
842911000167107;debridat forte comprimido recubierto (Pfizer);F-5529;15
842921000167102;mirena sistema intrauterino (Bayer);F-4298;15
842931000167100;sostac comprimido (Lab Chile);F-8497;16
842941000167108;aciclovir 200 mg comprimido (OPKO);F-17076;13
842951000167106;paracetamol infantil 100 mg/5 mL jarabe (Pasteur);F-11621;16
