CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT ID;SCT TERMINO;DCI DID;DCI TERMINO;SINONIMO;GRUPOS_JERARQUICOS;SUSTANCIAS
6450805;hidroclorotiazida + telmisartán;;Vigente;Insensible;Autogenerado;Si;;398727008;hidroclorotiazida + telmisartán;;;;;"• 5205589 ¦ telmisartán ¦ 2 ¦ Vigente
• 5531867 ¦ hidroclorotiazida ¦ 1 ¦ Vigente"
6450821;hidroclorotiazida + triamtereno;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5202511 ¦ triamtereno ¦ 2 ¦ Vigente
• 5531867 ¦ hidroclorotiazida ¦ 1 ¦ Vigente"
6450817;hidroclorotiazida + valsartán;;Vigente;Insensible;Autogenerado;Si;;;;;;;• 7552959 - Observatorio de precios;"• 5205648 ¦ valsartán ¦ 2 ¦ Vigente
• 5531867 ¦ hidroclorotiazida ¦ 1 ¦ Vigente"
7246473;hidrocortisona;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 7246470 ¦ hidrocortisona ¦ 1 ¦ Vigente
7430418;hidrocortisona aceponato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5499555 ¦ hidrocortisona aceponato ¦ 1 ¦ Vigente
7246432;hidrocortisona acetato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 7230568 ¦ hidrocortisona acetato ¦ 1 ¦ Vigente
6000231;hidrocortisona succinato sódico;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 7246457 ¦ hidrocortisona succinato sódico ¦ 1 ¦ Vigente
5409437;hidroxicloroquina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5153389 ¦ hidroxicloroquina ¦ 1 ¦ Vigente
7057984;hidróxido de aluminio;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5679151 ¦ hidróxido de aluminio ¦ 1 ¦ Vigente
7412466;hidróxido de aluminio + hidróxido de magnesio;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5679151 ¦ hidróxido de aluminio ¦ 1 ¦ Vigente
• 5679155 ¦ hidróxido de magnesio ¦ 2 ¦ Vigente"
7418797;hidróxido de aluminio + hidróxido de magnesio + simeticona;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5679151 ¦ hidróxido de aluminio ¦ 1 ¦ Vigente
• 5679155 ¦ hidróxido de magnesio ¦ 2 ¦ Vigente
• 5170584 ¦ simeticona ¦ 3 ¦ Vigente"
6630950;hidróxido de magnesio;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5679155 ¦ hidróxido de magnesio ¦ 1 ¦ Vigente
5409723;hidroxiurea;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5162447 ¦ hidroxiurea ¦ 1 ¦ Vigente
6420225;hidroxizina;;Vigente;Insensible;Manual;Si;;;;;;;;• 5153381 ¦ hidroxizina ¦ 1 ¦ Vigente
5410522;hipromelosa;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5153394 ¦ hipromelosa ¦ 1 ¦ Vigente
7263920;ibritumomab tiuxetán;;Vigente;Insensible;Autogenerado;Si;;385546007;ibritumomab;;;;;• 5162815 ¦ ibritumomab tiuxetán ¦ 1 ¦ Vigente
6420589;ibuprofeno;;Vigente;Insensible;Autogenerado;Si;;38268001;ibuprofeno;;;;;• 5354319 ¦ ibuprofeno ¦ 1 ¦ Vigente
6455911;ibuprofeno + fenilefrina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5354319 ¦ ibuprofeno ¦ 1 ¦ Vigente
• 4931375 ¦ fenilefrina ¦ 2 ¦ Vigente"
7366370;ibuprofeno + paracetamol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5354319 ¦ ibuprofeno ¦ 1 ¦ Vigente
• 5166991 ¦ paracetamol ¦ 2 ¦ Vigente"
5975247;ibuprofeno + pseudoefedrina clorhidrato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5354319 ¦ ibuprofeno ¦ 1 ¦ Vigente
• 5975242 ¦ pseudoefedrina clorhidrato ¦ 2 ¦ Vigente"
6176010;ibuprofeno lisinato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6176009 ¦ ibuprofeno lisinato ¦ 1 ¦ Vigente
7253905;idarubicina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 7253904 ¦ idarubicina ¦ 1 ¦ Vigente
7240512;ifosfamida;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6399614 ¦ ifosfamida ¦ 1 ¦ Vigente
5455533;iloprost;;Vigente;Insensible;Autogenerado;Si;;319452005;iloprost;;;;;• 5161985 ¦ iloprost ¦ 1 ¦ Vigente
5455586;imatinib;;Vigente;Insensible;Autogenerado;Si;;391634008;imatinib;;;;;• 5162906 ¦ imatinib ¦ 1 ¦ Vigente
7738229;imiglucerasa;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6399621 ¦ imiglucerasa ¦ 1 ¦ Vigente
5455623;imipenem - cilastatina;;Vigente;Insensible;Manual;Si;;;;;;;• 7436222 - Antibiótico;"• 5163790 ¦ cilastatina ¦ 2 ¦ Vigente
• 5162922 ¦ imipenem ¦ 1 ¦ Vigente"
7083373;imipramina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6399636 ¦ imipramina ¦ 1 ¦ Vigente
5455786;imiquimod;;Vigente;Insensible;Autogenerado;Si;;108939005;imiquimod;;;;;• 5162938 ¦ imiquimod ¦ 1 ¦ Vigente
5455801;indacaterol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5162966 ¦ indacaterol ¦ 1 ¦ Vigente
5455804;indapamida;;Vigente;Insensible;Autogenerado;Si;;74213004;indapamida;;;;;• 5162977 ¦ indapamida ¦ 1 ¦ Vigente
6421820;indometacina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6399667 ¦ indometacina ¦ 1 ¦ Vigente
5457252;infliximab;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5163023 ¦ infliximab ¦ 1 ¦ Vigente
6592400;inmunoglobulina G humana;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6592391 ¦ inmunoglobulina G humana ¦ 1 ¦ Vigente
5457392;inmunoglobulina humana anti citomegalovirus;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5163098 ¦ inmunoglobulina humana anti citomegalovirus ¦ 1 ¦ Vigente
5457854;inmunoglobulina humana anti hepatitis B;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 7618048 ¦ inmunoglobulina humana anti hepatitis B ¦ 1 ¦ Vigente
5457424;inmunoglobulina humana anti Rho (D);;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5163129 ¦ inmunoglobulina humana anti Rho (D) ¦ 1 ¦ Vigente
7204761;inmunoglobulina humana anti tetánica;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5163142 ¦ inmunoglobulina humana anti tetánica  ¦ 1 ¦ Vigente
5457767;inmunoglobulina humana anti varicela - zoster;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5163152 ¦ inmunoglobulina humana anti varicela - zoster ¦ 1 ¦ Vigente
5457717;inmunoglobulina lagomorfa anti timocitos humanos;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5163147 ¦ inmunoglobulina lagomorfa anti timocitos humanos ¦ 1 ¦ Vigente
7355425;insulina asparta;;Vigente;Insensible;Autogenerado;Si;;388452006;insulina asparta;;;;• 7552959 - Observatorio de precios;• 6399720 ¦ insulina asparta ¦ 1 ¦ Vigente
7367518;insulina asparta + insulina asparta protamina;;Vigente;Insensible;Autogenerado;Si;;395273005;insulina asparta bifásica;;;;• 7552959 - Observatorio de precios;"• 7367513 ¦ insulina asparta protamina ¦ 2 ¦ Vigente
• 6399720 ¦ insulina asparta ¦ 1 ¦ Vigente"
7355684;insulina degludec;;Vigente;Insensible;Autogenerado;Si;;;;;;;• 7552959 - Observatorio de precios;• 7355664 ¦ insulina degludec ¦ 1 ¦ Vigente
7342738;insulina detemir;;Vigente;Insensible;Autogenerado;Si;;414518007;insulina detemir;;;;• 7552959 - Observatorio de precios;• 6399721 ¦ insulina detemir ¦ 1 ¦ Vigente
7342597;insulina glargina;;Vigente;Insensible;Autogenerado;Si;;126212009;insulina glargina;;;;• 7552959 - Observatorio de precios;• 6399725 ¦ insulina glargina ¦ 1 ¦ Vigente
7355687;insulina glulisina;;Vigente;Insensible;Autogenerado;Si;;411532008;insulina glulisina;;;;• 7552959 - Observatorio de precios;• 6399729 ¦ insulina glulisina ¦ 1 ¦ Vigente
7137368;insulina humana NPH;;Vigente;Insensible;Autogenerado;Si;;416089000;insulina isofánica humana;;;;• 7552959 - Observatorio de precios;• 7137361 ¦ insulina humana NPH ¦ 1 ¦ Vigente
7369544;insulina humana NPH + insulina humana soluble;;Vigente;Insensible;Autogenerado;Si;;417535000;insulina isófana humana bifásica;;;;• 7552959 - Observatorio de precios;"• 7137361 ¦ insulina humana NPH ¦ 1 ¦ Vigente
• 7014976 ¦ insulina humana soluble ¦ 2 ¦ Vigente"
7014986;insulina humana soluble;;Vigente;Insensible;Autogenerado;Si;;417423002;insulina soluble humana;;;;• 7552959 - Observatorio de precios;• 7014976 ¦ insulina humana soluble ¦ 1 ¦ Vigente
7332083;insulina lispro;;Vigente;Insensible;Autogenerado;Si;;388454007;insulina lispro;;;;• 7552959 - Observatorio de precios;• 7332082 ¦ insulina lispro ¦ 1 ¦ Vigente
5458161;insulina lispro + insulina lispro protamina;;Vigente;Insensible;Autogenerado;Si;;412211001;insulina lispro + insulina lispro protamina;;;;• 7552959 - Observatorio de precios;"• 7332082 ¦ insulina lispro ¦ 1 ¦ Vigente
• 5163158 ¦ insulina lispro protamina ¦ 2 ¦ Vigente"
7388967;interferón alfa 2a;;Vigente;Insensible;Autogenerado;Si;;108796006;interferón alfa-2a;;;;;• 7388959 ¦ interferón alfa 2a ¦ 1 ¦ Vigente
5668030;interferón alfa 2b;;Vigente;Insensible;Autogenerado;Si;;108797002;interferón alfa-2b;;;;;• 6399742 ¦ interferón alfa 2b ¦ 1 ¦ Vigente
7388969;interferón beta 1a;;Vigente;Insensible;Autogenerado;Si;;108749003;interferón beta-1a;;;;;• 7388935 ¦ interferón beta 1a ¦ 1 ¦ Vigente
7388970;interferón beta 1b;;Vigente;Insensible;Autogenerado;Si;;108751004;interferón beta-1b;;;;;• 7388937 ¦ interferón beta 1b ¦ 1 ¦ Vigente
5409024;iodixanol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5164435 ¦ iodixanol ¦ 1 ¦ Vigente
5668038;iohexol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5164475 ¦ iohexol ¦ 1 ¦ Vigente
7376159;iopromida;;Vigente;Insensible;Autogenerado;Si;;353903006;iopromida;;;;;• 7376157 ¦ iopromida ¦ 1 ¦ Vigente
7679397;ioxaglato sódico + meglumina ioxaglato;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5164479 ¦ ioxaglato sódico ¦ 1 ¦ Vigente
• 7679380 ¦ meglumina ioxaglato ¦ 2 ¦ Vigente"
7612177;ioxitalamato sódico + meglumina ioxitalamato;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 7612175 ¦ ioxitalamato sódico ¦ 1 ¦ Vigente
• 5354816 ¦ meglumina ioxitalamato ¦ 2 ¦ Vigente"
5409230;ipilimumab;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5164490 ¦ ipilimumab ¦ 1 ¦ Vigente
5409302;irbesartán;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5164552 ¦ irbesartán ¦ 1 ¦ Vigente
5409308;irinotecán;;Vigente;Insensible;Autogenerado;Si;;108783005;irinotecán;;;;;• 5164560 ¦ irinotecán ¦ 1 ¦ Vigente
5409329;isoflurano;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5164566 ¦ isoflurano ¦ 1 ¦ Vigente
5668041;isoniazida;;Vigente;Insensible;Autogenerado;Si;;81335000;isoniazida;;;;;• 5667985 ¦ isoniazida ¦ 1 ¦ Vigente
5470549;isoproterenol;;Vigente;Insensible;Autogenerado;Si;;57845006;isoproterenol;;;• 7058000 - isoprenalina;;• 5164581 ¦ isoproterenol ¦ 1 ¦ Vigente
5470639;isosorbida dinitrato;;Vigente;Insensible;Autogenerado;Si;;5924003;dinitrato de isosorbida;;;;;• 4829096 ¦ isosorbida dinitrato ¦ 1 ¦ Vigente
5470713;isosorbida mononitrato;;Vigente;Insensible;Autogenerado;Si;;108484003;mononitrato de isosorbida;;;;;• 5153764 ¦ isosorbida mononitrato ¦ 1 ¦ Vigente
5668044;isotretinoína;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5667986 ¦ isotretinoína ¦ 1 ¦ Vigente
5668045;itraconazol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5667992 ¦ itraconazol ¦ 1 ¦ Vigente
5470832;ivabradina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5164624 ¦ ivabradina ¦ 1 ¦ Vigente
7431290;ivermectina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6399789 ¦ ivermectina ¦ 1 ¦ Vigente
7222034;ixabepilona;;Vigente;Insensible;Autogenerado;Si;;429022006;ixabepilona;;;;;• 5164673 ¦ ixabepilona ¦ 1 ¦ Vigente
5470947;ketamina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5164700 ¦ ketamina ¦ 1 ¦ Vigente
5668048;ketazolam;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5667994 ¦ ketazolam ¦ 1 ¦ Vigente
5668051;ketoconazol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5667996 ¦ ketoconazol ¦ 1 ¦ Vigente
5668052;ketoprofeno;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5668003 ¦ ketoprofeno ¦ 1 ¦ Vigente
5471273;ketorolaco;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5164720 ¦ ketorolaco ¦ 1 ¦ Vigente
5471474;ketotifeno;;Vigente;Insensible;Autogenerado;Si;;354038002;ketotifeno;;;;;• 5164773 ¦ ketotifeno ¦ 1 ¦ Vigente
5471497;L - acetilcarnitina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5199489 ¦ L - acetilcarnitina 500 mg comprimido ¦ 1 ¦ Vigente
5408470;L - alanina + L - glutamina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 4855982 ¦ L - alanina ¦ 1 ¦ Vigente
• 4930872 ¦ L - glutamina ¦ 2 ¦ Vigente"
5504081;L - asparaginasa;;Vigente;Insensible;Autogenerado;Si;;18811003;L-asparaginasa;;;;;• 5150858 ¦ L - asparaginasa ¦ 1 ¦ Vigente
5471567;labetalol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5199520 ¦ labetalol ¦ 1 ¦ Vigente
5471595;lacosamida;;Vigente;Insensible;Autogenerado;Si;;441532003;lacosamida;;;;;• 5199573 ¦ lacosamida ¦ 1 ¦ Vigente
5471600;lactasa;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5199575 ¦ lactasa ¦ 1 ¦ Vigente
5503733;lactato de magnesio;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5354533 ¦ lactato de magnesio ¦ 1 ¦ Vigente
5471929;lactulosa;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5165760 ¦ lactulosa ¦ 1 ¦ Vigente
5471977;lamivudina;;Vigente;Insensible;Autogenerado;Si;;108698001;lamivudina;;;;;• 4757770 ¦ lamivudina ¦ 1 ¦ Vigente
5472034;lamivudina + zidovudina;;Vigente;Insensible;Autogenerado;Si;;324859007;lamivudina+zidovudina;;;;;"• 5208215 ¦ zidovudina ¦ 2 ¦ Vigente
• 4757770 ¦ lamivudina ¦ 1 ¦ Vigente"
5472069;lamotrigina;;Vigente;Insensible;Autogenerado;Si;;;;;;;• 7552959 - Observatorio de precios;• 5166081 ¦ lamotrigina ¦ 1 ¦ Vigente
5472214;lanatósido C;;Vigente;Sensible;Autogenerado;Si;;;;;;;;• 5199920 ¦ lanatósido C ¦ 1 ¦ Vigente
5472251;lanolina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5199946 ¦ lanolina ¦ 1 ¦ Vigente
5472325;lanolina + vaselina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5202944 ¦ vaselina ¦ 2 ¦ Vigente
• 5199946 ¦ lanolina ¦ 1 ¦ Vigente"
5472438;lanreotida acetato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5199954 ¦ lanreotida acetato ¦ 1 ¦ Vigente
5472477;lansoprazol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5166144 ¦ lansoprazol ¦ 1 ¦ Vigente
5472517;lapatinib;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5199987 ¦ lapatinib ¦ 1 ¦ Vigente
6416577;laronidasa;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6399844 ¦ laronidasa ¦ 1 ¦ Vigente
5479812;latanoprost;;Vigente;Insensible;Autogenerado;Si;;108838001;latanoprost;;;;• 7552959 - Observatorio de precios;• 5203233 ¦ latanoprost ¦ 1 ¦ Vigente
5479850;latanoprost + timolol;;Vigente;Insensible;Autogenerado;Si;;391662001;latanoprost + timolol;;;;• 7552959 - Observatorio de precios;"• 5205240 ¦ timolol ¦ 2 ¦ Vigente
• 5203233 ¦ latanoprost ¦ 1 ¦ Vigente"
7525820;lecitina de soya;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 7525817 ¦ lecitina de soya ¦ 1 ¦ Vigente
5479951;leflunomida;;Vigente;Insensible;Autogenerado;Si;;109143003;leflunomida;;;;;• 5162015 ¦ leflunomida ¦ 1 ¦ Vigente
5479954;lenalidomida;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5205097 ¦ lenalidomida ¦ 1 ¦ Vigente
5479986;letrozol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5205113 ¦ letrozol ¦ 1 ¦ Vigente
6416456;leucovorina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6401695 ¦ leucovorina ¦ 1 ¦ Vigente
5480017;leuprorelina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5205115 ¦ leuprorelina ¦ 1 ¦ Vigente
5480103;levetiracetam;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5205326 ¦ levetiracetam ¦ 1 ¦ Vigente
6504622;levobunolol;;Vigente;Insensible;Autogenerado;Si;;349903009;levobunolol;;;;;• 6401705 ¦ levobunolol ¦ 1 ¦ Vigente
5480160;levobupivacaína;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5205360 ¦ levobupivacaína ¦ 1 ¦ Vigente
5480196;levocetirizina;;Vigente;Insensible;Autogenerado;Si;;391595003;levocetirizina;;;;• 7552959 - Observatorio de precios;• 5205391 ¦ levocetirizina ¦ 1 ¦ Vigente
5494944;levodopa - benserazida;;Vigente;Insensible;Manual;Si;;;;;;;;"• 5153702 ¦ benserazida ¦ 2 ¦ Vigente
• 5167815 ¦ levodopa ¦ 1 ¦ Vigente"
5535768;levodopa - carbidopa;;Vigente;Insensible;Manual;Si;;;;;;;;"• 5167815 ¦ levodopa ¦ 1 ¦ Vigente
• 5154256 ¦ carbidopa ¦ 2 ¦ Vigente"
5668539;levodopa - carbidopa - entacapona;;Vigente;Insensible;Manual;Si;;;;;;;;"• 5167815 ¦ levodopa ¦ 1 ¦ Vigente
• 4825447 ¦ entacapona ¦ 3 ¦ Vigente
• 5154256 ¦ carbidopa ¦ 2 ¦ Vigente"
5495040;levodropropizina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5205751 ¦ levodropropizina ¦ 1 ¦ Vigente
5495045;levofloxacino;;Vigente;Insensible;Autogenerado;Si;;96087006;levofloxacino;;;;• 7436222 - Antibiótico;• 5168002 ¦ levofloxacino ¦ 1 ¦ Vigente
5668061;levomepromazina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5668005 ¦ levomepromazina ¦ 1 ¦ Vigente
5495051;levonorgestrel;;Vigente;Insensible;Autogenerado;Si;;109032009;levonorgestrel;;;;;• 5164813 ¦ levonorgestrel ¦ 1 ¦ Vigente
5495058;levosimendán;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5206060 ¦ levosimendán ¦ 1 ¦ Vigente
5495059;levosulpirida;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5206068 ¦ levosulpirida ¦ 1 ¦ Vigente
5495066;levotiroxina;;Vigente;Insensible;Autogenerado;Si;;;;;;;• 7552959 - Observatorio de precios;• 5238720 ¦ levotiroxina ¦ 1 ¦ Vigente
5495063;levotiroxina + liotironina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5168105 ¦ liotironina ¦ 2 ¦ Vigente
• 5238720 ¦ levotiroxina ¦ 1 ¦ Vigente"
5495072;lidocaína;;Vigente;Insensible;Manual;Si;;411305004;clorhidrato de lidocaína;;;;;• 6401715 ¦ lidocaína ¦ 1 ¦ Vigente
5495200;lidocaína + prilocaína;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5167034 ¦ prilocaína ¦ 2 ¦ Vigente
• 6401715 ¦ lidocaína ¦ 1 ¦ Vigente"
5915632;lidocaína + sulfatiazol sódico;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5915629 ¦ sulfatiazol sódico ¦ 2 ¦ Vigente
• 6401715 ¦ lidocaína ¦ 1 ¦ Vigente"
5495242;lidocaína + tribenósido;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5202513 ¦ tribenósido ¦ 2 ¦ Vigente
• 6401715 ¦ lidocaína ¦ 1 ¦ Vigente"
5503175;limeciclina;;Vigente;Insensible;Autogenerado;Si;;96077007;limeciclina;;;;• 7436222 - Antibiótico;• 5238747 ¦ limeciclina ¦ 1 ¦ Vigente
6422633;linagliptina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6401717 ¦ linagliptina ¦ 1 ¦ Vigente
5503182;lincomicina;;Vigente;Insensible;Autogenerado;Si;;2596005;lincomicina;;;;• 7436222 - Antibiótico;• 5168056 ¦ lincomicina ¦ 1 ¦ Vigente
5503205;linestrenol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5238830 ¦ linestrenol ¦ 1 ¦ Vigente
5503241;linezolid;;Vigente;Insensible;Autogenerado;Si;;125695009;linezolid;;;;• 7436222 - Antibiótico;• 5240236 ¦ linezolid ¦ 1 ¦ Vigente
7270956;lipegfilgrastim;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 7270953 ¦ lipegfilgrastim ¦ 1 ¦ Vigente
7738307;liraglutida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6401728 ¦ liraglutida ¦ 1 ¦ Vigente
6422673;lisdexanfetamina;;Vigente;Insensible;Autogenerado;Si;;426249000;lisdexanfetamina;;;;;• 6401730 ¦ lisdexanfetamina ¦ 1 ¦ Vigente
5503245;lisinopril;;Vigente;Insensible;Autogenerado;Si;;108575001;lisinopril;;;;;• 5168126 ¦ lisinopril ¦ 1 ¦ Vigente
7579159;lixisenatida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7579158 ¦ lixisenatida ¦ 1 ¦ Vigente
5503288;loperamida;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6401741 ¦ loperamida ¦ 1 ¦ Vigente
5668071;lopinavir + ritonavir;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5170336 ¦ ritonavir ¦ 2 ¦ Vigente
• 5668020 ¦ lopinavir ¦ 1 ¦ Vigente"
5503328;loratadina;;Vigente;Insensible;Autogenerado;Si;;108652002;loratadina;;;;• 7552959 - Observatorio de precios;• 5168356 ¦ loratadina ¦ 1 ¦ Vigente
5503354;loratadina + pseudoefedrina sulfato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5167561 ¦ pseudoefedrina sulfato ¦ 2 ¦ Vigente
• 5168356 ¦ loratadina ¦ 1 ¦ Vigente"
5503384;lorazepam;;Vigente;Insensible;Autogenerado;Si;;19225000;lorazepam;;;;;• 5169454 ¦ lorazepam ¦ 1 ¦ Vigente
7637067;lorcaserina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7637065 ¦ lorcaserina ¦ 1 ¦ Vigente
5503432;losartán;;Vigente;Insensible;Autogenerado;Si;;96309000;losartán;;;;• 7552959 - Observatorio de precios;• 5198303 ¦ losartán ¦ 1 ¦ Vigente
5668076;loteprednol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5668021 ¦ loteprednol ¦ 1 ¦ Vigente
6512788;loteprednol + tobramicina;;Vigente;Insensible;Autogenerado;Si;;;;;;;• 7436222 - Antibiótico;"• 5668021 ¦ loteprednol ¦ 1 ¦ Vigente
• 5205717 ¦ tobramicina ¦ 2 ¦ Vigente"
5503459;lovastatina;;Vigente;Insensible;Autogenerado;Si;;386024001;lovastatina;;;;;• 5198367 ¦ lovastatina ¦ 1 ¦ Vigente
7612335;lutropina alfa;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6401763 ¦ lutropina alfa ¦ 1 ¦ Vigente
5503648;magaldrato + simeticona;;Vigente;Insensible;Autogenerado;Si;;412240003;magaldrato + simeticona;;;;;"• 5170584 ¦ simeticona ¦ 2 ¦ Vigente
• 5354383 ¦ magaldrato ¦ 1 ¦ Vigente"
5503708;magnesio;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5206067 ¦ magnesio ¦ 1 ¦ Vigente
5668106;manitol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 7051450 ¦ manitol ¦ 1 ¦ Vigente
5503826;maraviroc;;Vigente;Insensible;Autogenerado;Si;;427805000;maraviroc;;;;;• 5354604 ¦ maraviroc ¦ 1 ¦ Vigente
5503830;mebendazol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5198596 ¦ mebendazol ¦ 1 ¦ Vigente
5503836;mebeverina;;Vigente;Insensible;Autogenerado;Si;;349819003;mebeverina;;;;;• 5354676 ¦ mebeverina ¦ 1 ¦ Vigente
7524182;medicamento básico especial;;Vigente;Insensible;Manual;;Si;;;;;;;• 7524170 ¦ sustancia especial ¦ 1 ¦ Vigente
5503855;medroxiprogesterona;;Vigente;Insensible;Autogenerado;Si;;36621009;medroxiprogesterona;;;;;• 5198966 ¦ medroxiprogesterona ¦ 1 ¦ Vigente
5503867;mefloquina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5199455 ¦ mefloquina ¦ 1 ¦ Vigente
7679459;meglumina iotalamato;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5354797 ¦ meglumina iotalamato ¦ 1 ¦ Vigente
5503938;meglumina ioxitalamato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5354816 ¦ meglumina ioxitalamato ¦ 1 ¦ Vigente
5503971;melatonina;;Vigente;Insensible;Autogenerado;Si;;116523008;melatonina;;;;;• 5354831 ¦ melatonina ¦ 1 ¦ Vigente
5503987;melfalán;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5354988 ¦ melfalán ¦ 1 ¦ Vigente
5504020;meloxicam;;Vigente;Insensible;Autogenerado;Si;;125694008;meloxicam;;;;;• 5199179 ¦ meloxicam ¦ 1 ¦ Vigente
5504038;memantina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5355000 ¦ memantina ¦ 1 ¦ Vigente
5504058;menotropina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5355092 ¦ menotropina ¦ 1 ¦ Vigente
