CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;MEDICAMENTO_CLINICO_FK;MEDICAMENTO_CLINICO_DESC;TIPO_FK;TIPO_DESC;CANTIDAD;UNIDAD_MEDIDA_CANTIDAD_FK;UNIDAD_MEDIDA_CANTIDAD_DESC;PACK_MULTI_CANTIDAD;PACK_MULTI_UNIDAD_FK;PACK_MULTI_UNIDAD_DESC;VOLUMEN_TOTAL_CANTIDAD;VOLUMEN_TOTAL_UNIDAD_FK;VOLUMEN_TOTAL_UNIDAD_DESC
7594733;iodixanol 652 mg/mL (iodo 320 mg/mL) inyectable 1 frasco 50 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986418;iodixanol 652 mg/mL (iodo 320 mg/mL) inyectable;4589162;venta público;1;5767861;frasco;;;;50;7008554;mililitros
7599036;iodixanol 652 mg/mL (iodo 320 mg/mL) inyectable 10 frascos 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986418;iodixanol 652 mg/mL (iodo 320 mg/mL) inyectable;4589152;envase clínico;10;6802307;frascos;;;;100;7008554;mililitros
7599034;iodixanol 652 mg/mL (iodo 320 mg/mL) inyectable 10 frascos 50 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986418;iodixanol 652 mg/mL (iodo 320 mg/mL) inyectable;4589152;envase clínico;10;6802307;frascos;;;;50;7008554;mililitros
7599141;iodixanol 652 mg/mL (iodo 320 mg/mL) inyectable 60 frascos 50 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986418;iodixanol 652 mg/mL (iodo 320 mg/mL) inyectable;4589152;envase clínico;60;6802307;frascos;;;;50;7008554;mililitros
7594582;iohexol 647,1 mg/mL (iodo 300 mg/mL) inyectable 1 frasco 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986432;iohexol 647,1 mg/mL (iodo 300 mg/mL) inyectable;4589162;venta público;1;5767861;frasco;;;;100;7008554;mililitros
7594579;iohexol 647,1 mg/mL (iodo 300 mg/mL) inyectable 1 frasco 50 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986432;iohexol 647,1 mg/mL (iodo 300 mg/mL) inyectable;4589162;venta público;1;5767861;frasco;;;;50;7008554;mililitros
7596026;iohexol 647,1 mg/mL (iodo 300 mg/mL) inyectable 10 frascos 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986432;iohexol 647,1 mg/mL (iodo 300 mg/mL) inyectable;4589152;envase clínico;10;6802307;frascos;;;;100;7008554;mililitros
7596021;iohexol 647,1 mg/mL (iodo 300 mg/mL) inyectable 10 frascos 50 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986432;iohexol 647,1 mg/mL (iodo 300 mg/mL) inyectable;4589152;envase clínico;10;6802307;frascos;;;;50;7008554;mililitros
7599110;iohexol 647,1 mg/mL (iodo 300 mg/mL) inyectable 60 frascos 50 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986432;iohexol 647,1 mg/mL (iodo 300 mg/mL) inyectable;4589152;envase clínico;60;6802307;frascos;;;;50;7008554;mililitros
7594617;iohexol 755 mg/mL (iodo 350 mg/mL) inyectable 1 frasco 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987375;iohexol 755 mg/mL (iodo 350 mg/mL) inyectable;4589162;venta público;1;5767861;frasco;;;;100;7008554;mililitros
7594616;iohexol 755 mg/mL (iodo 350 mg/mL) inyectable 1 frasco 50 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987375;iohexol 755 mg/mL (iodo 350 mg/mL) inyectable;4589162;venta público;1;5767861;frasco;;;;50;7008554;mililitros
7596049;iohexol 755 mg/mL (iodo 350 mg/mL) inyectable 10 frascos 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987375;iohexol 755 mg/mL (iodo 350 mg/mL) inyectable;4589152;envase clínico;10;6802307;frascos;;;;100;7008554;mililitros
7596045;iohexol 755 mg/mL (iodo 350 mg/mL) inyectable 10 frascos 50 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987375;iohexol 755 mg/mL (iodo 350 mg/mL) inyectable;4589152;envase clínico;10;6802307;frascos;;;;50;7008554;mililitros
7599120;iohexol 755 mg/mL (iodo 350 mg/mL) inyectable 60 frascos 50 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987375;iohexol 755 mg/mL (iodo 350 mg/mL) inyectable;4589152;envase clínico;60;6802307;frascos;;;;50;7008554;mililitros
7595285;iopromida 623,4 mg/mL (iodo 300 mg/mL) inyectable 1 frasco 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7595267;iopromida 623,4 mg/mL (iodo 300 mg/mL) inyectable;4589162;venta público;1;5767861;frasco;;;;100;7008554;mililitros
7595283;iopromida 623,4 mg/mL (iodo 300 mg/mL) inyectable 1 frasco 50 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7595267;iopromida 623,4 mg/mL (iodo 300 mg/mL) inyectable;4589162;venta público;1;5767861;frasco;;;;50;7008554;mililitros
7595290;iopromida 786,86 mg/mL (iodo 370 mg/mL) inyectable 1 frasco 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7595278;iopromida 786,86 mg/mL (iodo 370 mg/mL) inyectable;4589162;venta público;1;5767861;frasco;;;;100;7008554;mililitros
7595288;iopromida 786,86 mg/mL (iodo 370 mg/mL) inyectable 1 frasco 50 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7595278;iopromida 786,86 mg/mL (iodo 370 mg/mL) inyectable;4589162;venta público;1;5767861;frasco;;;;50;7008554;mililitros
7680238;ioxaglato sódico 196,5 mg/mL + meglumina ioxaglato 393 mg/mL (iodo 320 mg/mL) inyectable 1 frasco 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986492;ioxaglato sódico 196,5 mg/mL + meglumina ioxaglato 393 mg/mL (iodo 320 mg/mL) inyectable;4589162;venta público;1;5767861;frasco;;;;100;7008554;mililitros
7680227;ioxaglato sódico 196,5 mg/mL + meglumina ioxaglato 393 mg/mL (iodo 320 mg/mL) inyectable 1 frasco 50 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986492;ioxaglato sódico 196,5 mg/mL + meglumina ioxaglato 393 mg/mL (iodo 320 mg/mL) inyectable;4589162;venta público;1;5767861;frasco;;;;50;7008554;mililitros
7680278;ioxaglato sódico 196,5 mg/mL + meglumina ioxaglato 393 mg/mL (iodo 320 mg/mL) inyectable 10 frascos 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986492;ioxaglato sódico 196,5 mg/mL + meglumina ioxaglato 393 mg/mL (iodo 320 mg/mL) inyectable;4589152;envase clínico;10;6802307;frascos;;;;100;7008554;mililitros
7680246;ioxaglato sódico 196,5 mg/mL + meglumina ioxaglato 393 mg/mL (iodo 320 mg/mL) inyectable 25 frascos 50 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986492;ioxaglato sódico 196,5 mg/mL + meglumina ioxaglato 393 mg/mL (iodo 320 mg/mL) inyectable;4589152;envase clínico;25;6802307;frascos;;;;50;7008554;mililitros
7612127;ioxitalamato sódico 93,24 mg/mL + meglumina ioxitalamato 640,38 mg/mL (iodo 350 mg/mL) inyectable 1 frasco 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986947;ioxitalamato sódico 93,24 mg/mL + meglumina ioxitalamato 640,38 mg/mL (iodo 350 mg/mL) inyectable;4589162;venta público;1;5767861;frasco;;;;100;7008554;mililitros
7612126;ioxitalamato sódico 93,24 mg/mL + meglumina ioxitalamato 640,38 mg/mL (iodo 350 mg/mL) inyectable 1 frasco 50 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986947;ioxitalamato sódico 93,24 mg/mL + meglumina ioxitalamato 640,38 mg/mL (iodo 350 mg/mL) inyectable;4589162;venta público;1;5767861;frasco;;;;50;7008554;mililitros
7253100;ipilimumab 200 mg/40 mL (5 mg/mL) inyectable 1 vial 40 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986327;ipilimumab 200 mg/40 mL (5 mg/mL) inyectable;4589162;venta público;1;5767894;vial;;;;40;7008554;mililitros
7253105;ipilimumab 50 mg/10 mL (5 mg/mL) inyectable 1 vial 10 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986999;ipilimumab 50 mg/10 mL (5 mg/mL) inyectable;4589162;venta público;1;5767894;vial;;;;10;7008554;mililitros
7199654;irbesartán 150 mg comprimido 14 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;1772686;irbesartán 150 mg comprimido;4589162;venta público;14;6802296;comprimidos;;;;;;
7199656;irbesartán 150 mg comprimido 28 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;1772686;irbesartán 150 mg comprimido;4589162;venta público;28;6802296;comprimidos;;;;;;
7199681;irbesartán 300 mg comprimido 14 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5986609;irbesartán 300 mg comprimido;4589162;venta público;14;6802296;comprimidos;;;;;;
7199687;irbesartán 300 mg comprimido 28 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5986609;irbesartán 300 mg comprimido;4589162;venta público;28;6802296;comprimidos;;;;;;
7236893;irinotecán 100 mg/5 mL (20 mg/mL) inyectable 1 vial 5 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986827;irinotecán 100 mg/5 mL (20 mg/mL) inyectable;4589162;venta público;1;5767894;vial;;;;5;7008554;mililitros
7277004;irinotecán 20 mg/mL inyectable 1 vial 1 mililitro;;Vigente;Insensible;Autogenerado;;;;;;;7277064;irinotecán 20 mg/mL inyectable;4589162;venta público;1;5767894;vial;;;;1;5765871;mililitro
7615616;isoflurano 1 mL/mL líquido para inhalación 1 frasco 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987521;isoflurano 1 mL/mL líquido para inhalación;4589162;venta público;1;5767861;frasco;;;;100;7008554;mililitros
7615632;isoflurano 1 mL/mL líquido para inhalación 1 frasco 250 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987521;isoflurano 1 mL/mL líquido para inhalación;4589162;venta público;1;5767861;frasco;;;;250;7008554;mililitros
7615634;isoflurano 1 mL/mL líquido para inhalación 12 frascos 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987521;isoflurano 1 mL/mL líquido para inhalación;4589152;envase clínico;12;6802307;frascos;;;;100;7008554;mililitros
7615636;isoflurano 1 mL/mL líquido para inhalación 12 frascos 250 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987521;isoflurano 1 mL/mL líquido para inhalación;4589152;envase clínico;12;6802307;frascos;;;;250;7008554;mililitros
7615738;isoflurano 1 mL/mL líquido para inhalación 6 frascos 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987521;isoflurano 1 mL/mL líquido para inhalación;4589152;envase clínico;6;6802307;frascos;;;;100;7008554;mililitros
7615739;isoflurano 1 mL/mL líquido para inhalación 6 frascos 250 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987521;isoflurano 1 mL/mL líquido para inhalación;4589152;envase clínico;6;6802307;frascos;;;;250;7008554;mililitros
7341604;isoniazida 100 mg comprimido 1000 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5986312;isoniazida 100 mg comprimido;4589152;envase clínico;1000;6802296;comprimidos;;;;;;
6745574;isoproterenol 1 mg/5 mL (0,2 mg/mL) inyectable 10 ampollas 5 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987166;isoproterenol 1 mg/5 mL (0,2 mg/mL) inyectable;4589152;envase clínico;10;6802291;ampollas;;;;5;7008554;mililitros
7474030;isosorbida dinitrato 10 mg comprimido 1000 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;1867560;isosorbida dinitrato 10 mg comprimido;4589152;envase clínico;1000;6802296;comprimidos;;;;;;
7097632;isosorbida dinitrato 10 mg comprimido 60 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;1867560;isosorbida dinitrato 10 mg comprimido;4589162;venta público;60;6802296;comprimidos;;;;;;
7428156;isosorbida mononitrato 20 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5987408;isosorbida mononitrato 20 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7428159;isosorbida mononitrato 40 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5986760;isosorbida mononitrato 40 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7133470;isotretinoína 10 mg cápsula 10 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5987130;isotretinoína 10 mg cápsula;4589162;venta público;10;6764541;cápsulas;;;;;;
7133288;isotretinoína 10 mg cápsula 30 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5987130;isotretinoína 10 mg cápsula;4589162;venta público;30;6764541;cápsulas;;;;;;
7133290;isotretinoína 20 mg cápsula 30 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5987671;isotretinoína 20 mg cápsula;4589162;venta público;30;6764541;cápsulas;;;;;;
7133291;isotretinoína 30 mg cápsula 30 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986610;isotretinoína 30 mg cápsula;4589162;venta público;30;6764541;cápsulas;;;;;;
7133287;isotretinoína 5 mg cápsula 30 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;6401982;isotretinoína 5 mg cápsula;4589162;venta público;30;6764541;cápsulas;;;;;;
7560034;itraconazol 100 mg cápsula 15 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;6421927;itraconazol 100 mg cápsula;4589162;venta público;15;6764541;cápsulas;;;;;;
7611780;ivabradina 5 mg comprimido 28 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5987038;ivabradina 5 mg comprimido;4589162;venta público;28;6802296;comprimidos;;;;;;
7611781;ivabradina 7,5 mg comprimido 28 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5987239;ivabradina 7,5 mg comprimido;4589162;venta público;28;6802296;comprimidos;;;;;;
7431347;ivermectina 1% (10 mg/g) crema 1 pomo 30 gramos;;Vigente;Insensible;Autogenerado;;;;;;;7431307;ivermectina 1% (10 mg/g) crema;4589162;venta público;1;5912594;pomo;;;;30;7100992;gramos
7643439;ivermectina 3 mg comprimido 2 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;7643414;ivermectina 3 mg comprimido;4589162;venta público;2;6802296;comprimidos;;;;;;
7224184;ixabepilona 15 mg inyectable 1 kit;;Vigente;Insensible;Autogenerado;;;;;;;5987270;ixabepilona 15 mg inyectable;4589162;venta público;1;5767867;kit;;;;;;
7224193;ixabepilona 45 mg inyectable 1 kit;;Vigente;Insensible;Autogenerado;;;;;;;5986505;ixabepilona 45 mg inyectable;4589162;venta público;1;5767867;kit;;;;;;
7537069;ketamina 500 mg/10 mL (50 mg/mL) inyectable 10 viales 10 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;169611;ketamina 500 mg/10 mL (50 mg/mL) inyectable;4589162;venta público;10;7218083;viales;;;;10;7008554;mililitros
7338761;ketazolam 30 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5986671;ketazolam 30 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7516817;ketoconazol 1% (10 mg/g) champú 1 frasco 130 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7516790;ketoconazol 1% (10 mg/g) champú;4589162;venta público;1;5767861;frasco;;;;130;7008554;mililitros
7301218;ketoconazol 2% (20 mg/g) champú 1 frasco 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;288648;ketoconazol 2% (20 mg/g) champú;4589162;venta público;1;5767861;frasco;;;;100;7008554;mililitros
7301130;ketoconazol 2% (20 mg/g) champú 1 frasco 150 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;288648;ketoconazol 2% (20 mg/g) champú;4589162;venta público;1;5767861;frasco;;;;150;7008554;mililitros
7301207;ketoconazol 2% (20 mg/g) champú 1 frasco 200 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;288648;ketoconazol 2% (20 mg/g) champú;4589162;venta público;1;5767861;frasco;;;;200;7008554;mililitros
7301160;ketoconazol 2% (20 mg/g) champú 1 frasco 240 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;288648;ketoconazol 2% (20 mg/g) champú;4589162;venta público;1;5767861;frasco;;;;240;7008554;mililitros
7320991;ketoconazol 2% (20 mg/g) crema 1 pomo 15 gramos;;Vigente;Insensible;Autogenerado;;;;;;;6780789;ketoconazol 2% (20 mg/g) crema;4589162;venta público;1;5912594;pomo;;;;15;7100992;gramos
6780799;ketoconazol 2% (20 mg/g) crema 1 pomo 20 gramos;;Vigente;Insensible;Autogenerado;;;;;;;6780789;ketoconazol 2% (20 mg/g) crema;4589162;venta público;1;5912594;pomo;;;;20;7100992;gramos
6777528;ketoconazol 200 mg comprimido 10 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;124104;ketoconazol 200 mg comprimido;4589162;venta público;10;6802296;comprimidos;;;;;;
7301644;ketoprofeno 100 mg comprimido 10 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;22041;ketoprofeno 100 mg comprimido;4589162;venta público;10;6802296;comprimidos;;;;;;
7301647;ketoprofeno 100 mg comprimido 20 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;22041;ketoprofeno 100 mg comprimido;4589162;venta público;20;6802296;comprimidos;;;;;;
7594889;ketoprofeno 100 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;22041;ketoprofeno 100 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
6708414;ketoprofeno 100 mg inyectable 50 viales;;Vigente;Insensible;Autogenerado;;;;;;;33957;ketoprofeno 100 mg inyectable;4589152;envase clínico;50;7218083;viales;;;;;;
7063139;ketoprofeno 100 mg/2 mL (50 mg/mL) inyectable 10 ampollas 2 mililitros;;Vigente;Insensible;Manual;;;;;;;579;ketoprofeno 100 mg/2 mL (50 mg/mL) inyectable;4589162;venta público;10;6802291;ampollas;;;;2;;
7488678;ketoprofeno 100 mg/2 mL (50 mg/mL) inyectable 5 ampollas 2 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;579;ketoprofeno 100 mg/2 mL (50 mg/mL) inyectable;4589162;venta público;5;6802291;ampollas;;;;2;7008554;mililitros
6708192;ketoprofeno 100 mg/2 mL (50 mg/mL) inyectable 6 ampollas 2 mililitros;;Vigente;Insensible;Manual;;;;;;;579;ketoprofeno 100 mg/2 mL (50 mg/mL) inyectable;4589162;venta público;6;6802291;ampollas;;;;2;7008554;mililitros
7448151;ketoprofeno 150 mg comprimido liberación modificada 10 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;72280;ketoprofeno 150 mg comprimido liberación modificada;4589162;venta público;10;6802296;comprimidos;;;;;;
7293648;ketoprofeno 200 mg comprimido liberación modificada 10 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6422085;ketoprofeno 200 mg comprimido liberación modificada;4589162;venta público;10;6802296;comprimidos;;;;;;
7293644;ketoprofeno 200 mg comprimido liberación modificada 20 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6422085;ketoprofeno 200 mg comprimido liberación modificada;4589162;venta público;20;6802296;comprimidos;;;;;;
7343958;ketoprofeno 2,5% (25 mg/g) gel 1 pomo 30 gramos;;Vigente;Insensible;Autogenerado;;;;;;;5987191;ketoprofeno 2,5% (25 mg/g) gel;4589162;venta público;1;5912594;pomo;;;;30;7100992;gramos
7594948;ketoprofeno 2,5% (25 mg/g) gel 1 pomo 60 gramos;;Vigente;Insensible;Autogenerado;;;;;;;5987191;ketoprofeno 2,5% (25 mg/g) gel;4589162;venta público;1;5912594;pomo;;;;60;7100992;gramos
7140838;ketoprofeno 50 mg cápsula 10 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;1371151;ketoprofeno 50 mg cápsula;4589162;venta público;10;6764541;cápsulas;;;;;;
7140779;ketoprofeno 50 mg cápsula 20 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;1371151;ketoprofeno 50 mg cápsula;4589162;venta público;20;6764541;cápsulas;;;;;;
7140896;ketoprofeno 50 mg cápsula 30 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;1371151;ketoprofeno 50 mg cápsula;4589162;venta público;30;6764541;cápsulas;;;;;;
7424447;ketoprofeno 50 mg cápsula 500 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;1371151;ketoprofeno 50 mg cápsula;4589152;envase clínico;500;6764541;cápsulas;;;;;;
7343929;ketoprofeno 50 mg comprimido 10 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6657359;ketoprofeno 50 mg comprimido;4589162;venta público;10;6802296;comprimidos;;;;;;
7504039;ketorolaco 0,4% (4 mg/mL) colirio 1 frasco 5 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;100337;ketorolaco 0,4% (4 mg/mL) colirio;4589162;venta público;1;5767861;frasco;;;;5;7008554;mililitros
7504040;ketorolaco 0,5% (5 mg/mL) colirio 1 frasco 5 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;678945;ketorolaco 0,5% (5 mg/mL) colirio;4589162;venta público;1;5767861;frasco;;;;5;7008554;mililitros
7127163;ketorolaco 10 mg comprimido 10 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;54123;ketorolaco 10 mg comprimido;4589162;venta público;10;6802296;comprimidos;;;;;;
7127207;ketorolaco 10 mg comprimido 20 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;54123;ketorolaco 10 mg comprimido;4589162;venta público;20;6802296;comprimidos;;;;;;
7127117;ketorolaco 30 mg comprimido sublingual 4 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;54605;ketorolaco 30 mg comprimido sublingual;4589162;venta público;4;6802296;comprimidos;;;;;;
7128716;ketorolaco 30 mg/mL inyectable 100 ampollas 1 mililitro;;Vigente;Insensible;Autogenerado;;;;;;;54368;ketorolaco 30 mg/mL inyectable;4589152;envase clínico;100;6802291;ampollas;;;;1;5765871;mililitro
7339118;ketorolaco 30 mg/mL inyectable 3 ampollas 1 mililitro;;Vigente;Insensible;Autogenerado;;;;;;;54368;ketorolaco 30 mg/mL inyectable;4589162;venta público;3;6802291;ampollas;;;;1;5765871;mililitro
7256964;ketorolaco 30 mg/mL inyectable 5 ampollas 1 mililitro;;Vigente;Insensible;Autogenerado;;;;;;;54368;ketorolaco 30 mg/mL inyectable;4589162;venta público;5;6802291;ampollas;;;;1;5765871;mililitro
7367240;ketorolaco 30 mg/2 mL (15 mg/mL) inyectable 5 ampollas 2 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7366872;ketorolaco 30 mg/2 mL (15 mg/mL) inyectable;4589162;venta público;5;6802291;ampollas;;;;2;7008554;mililitros
7410615;ketorolaco 60 mg/2 mL (30 mg/mL) inyectable 5 ampollas 2 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;54367;ketorolaco 60 mg/2 mL (30 mg/mL) inyectable;4589162;venta público;5;6802291;ampollas;;;;2;7008554;mililitros
7329598;ketotifeno 0,025% (250 mcg/mL) colirio 1 frasco 10 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;2076186;ketotifeno 0,025% (250 mcg/mL) colirio;4589162;venta público;1;5767861;frasco;;;;10;7008554;mililitros
7472364;ketotifeno 0,025% (250 mcg/mL) colirio 1 frasco 5 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;2076186;ketotifeno 0,025% (250 mcg/mL) colirio;4589162;venta público;1;5767861;frasco;;;;5;7008554;mililitros
