CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;MEDICAMENTO_CLINICO;LABORATORIO_FK;LABORATORIO_DESC;FORM_FARM_EXT_FK;FORM_FARM_EXT_DESC;SABOR_FK;SABOR_DESC;FAMILIA_PRODUCTO_FK;FAMILIA_PRODUCTO_DESC;COMERCIALIZADO_CHILE_FK;COMERCIALIZADO_CHILE_DESC;PRODUCTO_ISP;BIOEQUIVALENTES
7462305;genotropin 36 UI (12 mg) polvo liofilizado para solución inyectable con solvente (Pfizer);;Vigente;Sensible;Manual;;;;;;;• somatropina 12 mg inyectable;5782036;Laboratorio Pfizer de Chile S.A.;5768708;polvo liofilizado para solución inyectable con solvente;;;7462270;genotropin;4567040;Si;• B-1960/11 - GENOTROPIN LIOFILIZADO PARA SOLUCIÓN INYECTABLE 36 U.I./mL CON SOLVENTE;
7358195;gentamicina crema dérmica (Mintlab);;Vigente;Sensible;Manual;;;;;;;• gentamicina 0,1% (1 mg/g) crema;5781942;Mintlab Co. S.A.;5756590;crema dérmica;;;6358483;gentamicina;4567040;Si;• B-1802/14 - GENTAMICINA CREMA DÉRMICA 0,1%;
7369555;gentamicina crema tópica (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• gentamicina 0,1% (1 mg/g) crema;5879043;Laboratorio Chile S.A.;5756602;crema tópica;;;6358483;gentamicina;4567040;Si;• B-872/15 - GENTAMICINA CREMA TÓPICA 0,1%;
7095198;gentamicina 0,3% solución oftálmica (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• gentamicina 0,3% (3 mg/mL) colirio;5879043;Laboratorio Chile S.A.;5766221;solución oftálmica;;;6358483;gentamicina;4567040;Si;• B-873/15 - GENTAMICINA SOLUCIÓN OFTÁLMICA 0,3%;
7095225;gentamicina 0,3% solución oftálmica (OPKO);;Vigente;Sensible;Manual;;;;;;;• gentamicina 0,3% (3 mg/mL) colirio;5782005;OPKO CHILE S.A.;5766221;solución oftálmica;;;6358483;gentamicina;4567040;Si;• B-2118/13 - GENTAMICINA SOLUCIÓN OFTÁLMICA 0,3 %;
7095287;gentamicina 0,3% ungüento oftálmico (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• gentamicina 0,3% (3 mg/g) ungüento oftálmico;5879043;Laboratorio Chile S.A.;5767626;ungüento oftálmico;;;6358483;gentamicina;4567040;Si;• B-874/10 - GENTAMICINA UNGÜENTO OFTÁLMICO 0,3%;
5988715;gentamicina 20 mg/2 mL solución inyectable (Sanderson);;Vigente;Sensible;Manual;;;;;;;• gentamicina 20 mg/2 mL (10 mg/mL) inyectable;5790384;Laboratorio Sanderson S.A.;5766174;solución inyectable;;;6358483;gentamicina;4567040;Si;• B-140/13 - GENTAMICINA SOLUCIÓN INYECTABLE 20 mg/2 mL;
7108042;gentamicina 80 mg/2 mL solución inyectable (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• gentamicina 80 mg/2 mL (40 mg/mL) inyectable;5766512;Laboratorios Andrómaco S.A.;5766174;solución inyectable;;;6358483;gentamicina;4567040;Si;• B-1566/11 - GENTAMICINA SOLUCIÓN INYECTABLE 80 mg/2 mL;
7105065;gentamicina 80 mg/2 mL solución inyectable (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• gentamicina 80 mg/2 mL (40 mg/mL) inyectable;5879043;Laboratorio Chile S.A.;5766174;solución inyectable;;;6358483;gentamicina;4567040;Si;• B-493/14 - GENTAMICINA SOLUCIÓN INYECTABLE 80 mg/2 mL;
7560040;gentamicina 80 mg/2 mL solución inyectable (Labvitalis);;Vigente;Sensible;Manual;;;;;;;• gentamicina 80 mg/2 mL (40 mg/mL) inyectable;7062230;Labvitalis S. A.;5766174;solución inyectable;;;6358483;gentamicina;4567040;Si;• B-1988/12 - GENTAMICINA SOLUCIÓN INYECTABLE 80 mg/2 mL;
7108031;gentamicina 80 mg/2 mL solución inyectable (OPKO);;Vigente;Sensible;Manual;;;;;;;• gentamicina 80 mg/2 mL (40 mg/mL) inyectable;5782005;OPKO CHILE S.A.;5766174;solución inyectable;;;6358483;gentamicina;4567040;Si;• B-1898/10 - GENTAMICINA SOLUCIÓN INYECTABLE 80 mg/2 mL;
76496;gentamicina 80 mg/2 mL solución inyectable (Sanderson);;Vigente;Sensible;Manual;;;;;;"• 5924226 - ARSENAL• 7164023 - Dispensadores automático urgencia• 7267684 - Media";• gentamicina 80 mg/2 mL (40 mg/mL) inyectable;5790384;Laboratorio Sanderson S.A.;5766174;solución inyectable;;;6358483;gentamicina;4567040;Si;• B-1504/11 - GENTAMICINA SOLUCIÓN INYECTABLE 80 mg/2 mL;
7398103;gentisal solución oftálmica (Sanitas);;Vigente;Sensible;Manual;;;;;;;• gentamicina 0,3% (3 mg/mL) colirio;5790387;Instituto Sanitas S.A.;5766221;solución oftálmica;;;7398104;gentisal;4567040;Si;• B-1243/16 - GENTISAL SOLUCIÓN OFTÁLMICA 0,3%;
7417107;genuten 1 g polvo liofilizado para solución inyectable (Pharma Investi);;Vigente;Sensible;Manual;;;;;;;• gemcitabina 1000 mg inyectable;5768939;Pharma Investi de Chile S.A.;5733514;polvo liofilizado para solución inyectable;;;7417084;genuten;4567040;Si;"• F-21432/14 - GENUTEN LIOFILIZADO PARA SOLUCIÓN INYECTABLE 1000 mg (GEMCITABINA)• F-17344/14 - GENUTEN POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 1 g";
7417096;genuten 200 mg polvo liofilizado para solución inyectable (Pharma Investi);;Vigente;Sensible;Manual;;;;;;;• gemcitabina 200 mg inyectable;5768939;Pharma Investi de Chile S.A.;5733514;polvo liofilizado para solución inyectable;;;7417084;genuten;4567040;Si;"• F-21433/14 - GENUTEN LIOFILIZADO PARA SOLUCIÓN INYECTABLE 200 mg (GEMCITABINA)• F-17345/14 - GENUTEN POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 200 mg";
7535020;geser 30 mg comprimido recubierto (Complex Therap);;Vigente;Sensible;Manual;;;;;;;• cinacalcet 30 mg comprimido;5899322;Complex Therapeutics División (Recalcine);5733746;comprimido recubierto;;;7535006;geser;4567040;Si;• F-18687/16 - GESER COMPRIMIDOS RECUBIERTOS 30 mg;
7535050;geser 60 mg comprimido recubierto (Complex Therap);;Vigente;Sensible;Manual;;;;;;;• cinacalcet 60 mg comprimido;5899322;Complex Therapeutics División (Recalcine);5733746;comprimido recubierto;;;7535006;geser;4567040;Si;• F-18688/16 - GESER COMPRIMIDOS RECUBIERTOS 60 mg;
7535062;geser 90 mg comprimido recubierto (Complex Therap);;Vigente;Sensible;Manual;;;;;;;• cinacalcet 90 mg comprimido;5899322;Complex Therapeutics División (Recalcine);5733746;comprimido recubierto;;;7535006;geser;4567040;Si;• F-18689/16 - GESER COMPRIMIDOS RECUBIERTOS 90 mg;
7418779;gesidol infantil supositorio (Medipharm);;Vigente;Sensible;Manual;;;;;;;• paracetamol 125 mg supositorio;5781906;Productos Farmacéuticos Medipharm Ltda.;5767432;supositorio;;;5683535;gesidol infantil;4567040;Si;• F-10008/16 - GESIDOL SUPOSITORIOS INFANTILES 125 mg;
5988242;gesidol 1 g comprimido (Medipharm);;Vigente;Sensible;Manual;;;;;;;• paracetamol 1000 mg comprimido;5781906;Productos Farmacéuticos Medipharm Ltda.;5723406;comprimido;;;5683527;gesidol;4567040;Si;• F-19231/12 - GESIDOL COMPRIMIDOS 1 g;
5987737;gesidol 160 mg comprimido masticable (Medipharm);;Vigente;Sensible;Manual;;;;;;;• paracetamol 160 mg comprimido;5781906;Productos Farmacéuticos Medipharm Ltda.;5723468;comprimido masticable;;;5683527;gesidol;4567040;Si;• F-18413/15 - GESIDOL COMPRIMIDOS MASTICABLES 160 mg;
5987709;gesidol 500 mg comprimido (Medipharm);;Vigente;Sensible;Manual;;;;;;;• paracetamol 500 mg comprimido;5781906;Productos Farmacéuticos Medipharm Ltda.;5723406;comprimido;;;5683527;gesidol;4567040;Si;"• F-19078/11 - GESIDOL COMPRIMIDOS 500 mg• F-19506/12 - GESIDOL COMPRIMIDOS 500 mg";
7418985;gesiproct crema rectal (Medipharm);;Vigente;Sensible;Manual;;;;;;;• lidocaína 2% (20 mg/g) + tribenósido 5% (50 mg/g) crema rectal;5781906;Productos Farmacéuticos Medipharm Ltda.;5756598;crema rectal;;;7418957;gesiproct;4567040;Si;"• F-13243/13 - GESIPROCT CREMA RECTAL• F-20651/13 - GESIPROCT CREMA RECTAL";
7134530;gesix cápsula (Saval);;Vigente;Sensible;Manual;;;;;;;• celecoxib 200 mg cápsula;5790427;Laboratorio Saval S.A.;5722208;cápsula;;;7134520;gesix;4567040;Si;• F-21435/14 - GESIX CÁPSULAS 200 mg (CELECOXIB);
7500629;gestagyn cápsula blanda (Sanitas);;Vigente;Sensible;Manual;;;;;;;• ácido docosahexaenoico 200 mg + ácido fólico 200 mcg cápsula;5790387;Instituto Sanitas S.A.;5768570;cápsula blanda;;;7500625;gestagyn;4567040;Si;;
6566161;giabri comprimido (Merck);;Vigente;Sensible;Manual;;;;;;;• ciprofibrato 100 mg comprimido;5768926;Merck S.A.;5723406;comprimido;;;6566064;giabri;4567040;Si;"• F-18484/11 - GIABRI COMPRIMIDOS 100 mg• F-18484/16 - GIABRI COMPRIMIDOS 100 mg";
7311840;gianda CD comprimido recubierto (Grünenthal);;Vigente;Sensible;Manual;;;;;;;• dienogest 2 mg + etinilestradiol 30 mcg comprimido;5772419;Grünenthal Chilena Ltda.;5733746;comprimido recubierto;;;7311822;gianda CD;4567040;Si;• F-21589/14 - GIANDA CD COMPRIMIDOS RECUBIERTOS;
6509890;gianda comprimido recubierto (Grünenthal);;Vigente;Sensible;Manual;;;;;;;• dienogest 2 mg + etinilestradiol 30 mcg comprimido;5772419;Grünenthal Chilena Ltda.;5733746;comprimido recubierto;;;6509877;gianda;4567040;Si;• F-17545/14 - GIANDA COMPRIMIDOS RECUBIERTOS;
6553165;gilenya cápsula (Novartis);;Vigente;Sensible;Manual;;;;;;;• fingolimod 500 mcg cápsula;5781988;Novartis Chile S.A.;5722208;cápsula;;;6553154;gilenya;4567040;Si;"• F-18557/11 - GILENYA CÁPSULAS 0,5 mg• F-18557/16 - GILENYA CÁPSULAS 0,5 mg";
7379415;ginecopast dual óvulo y crema vaginal (Pasteur);;Vigente;Sensible;Manual;;;;;;;• miconazol 100 mg + tinidazol 150 mg óvulo y miconazol 2% (20 mg/g) + tinidazol 3% (30 mg/g) crema;5768935;Laboratorios Pasteur Ltda.;5756616;crema vaginal;;;7379421;ginecopast dual;4567040;Si;• F-2141/14 - GINECOPAST DUAL ÓVULOS Y CREMA VAGINAL;
7379406;ginecopast óvulo vaginal (Pasteur);;Vigente;Sensible;Manual;;;;;;;• miconazol 100 mg + tinidazol 150 mg óvulo;5768935;Laboratorios Pasteur Ltda.;7440131;óvulo vaginal;;;7379402;ginecopast;4567040;Si;• F-15055/15 - GINECOPAST ÓVULOS;
6699772;ginedazol dual óvulo y crema vaginal (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• miconazol 100 mg + tinidazol 150 mg óvulo y miconazol 2% (20 mg/g) + tinidazol 3% (30 mg/g) crema;5879043;Laboratorio Chile S.A.;5756616;crema vaginal;;;6699754;ginedazol dual;4567040;Si;• F-8423/11 - GINEDAZOL DUAL ÓVULOS Y CREMA VAGINAL;
6699756;ginedazol óvulo vaginal (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• miconazol 100 mg + tinidazol 150 mg óvulo;5879043;Laboratorio Chile S.A.;7440131;óvulo vaginal;;;6699753;ginedazol;4567040;Si;• F-3946/15 - GINEDAZOL ÓVULOS;
6655980;ginkgo biloba 40 mg cápsula (Knop);;Vigente;Sensible;Manual;;;;;;;• ginkgo biloba extracto estandarizado 40 mg cápsula;5768901;Knop Laboratorios Ltda.;5722208;cápsula;;;6655970;ginkgo biloba;4567040;Si;• N-127/12 - GINKGO BILOBA CÁPSULAS 40 mg;
7500591;ginkomax cápsula (Garden House);;Vigente;Sensible;Manual;;;;;;;• ginkgo biloba extracto estandarizado 80 mg cápsula;5772361;Laboratorios Garden House Chile S.A.;5722208;cápsula;;;7500587;ginkomax;4567040;Si;• N-450/12 - GINKOMAX CÁPSULAS 80 mg;
6802873;ginoderm gel (Gynopharm);;Vigente;Sensible;Manual;;;;;;;• estradiol 750 mcg/dosis gel;5772431;Gynopharm División (Recalcine);5762074;gel;;;6802863;ginoderm;4567040;Si;"• F-21108/14 - GINODERM GEL TÓPICO 0,06%• F-17800/14 - GINODERM GEL 0,06%";
7224589;giotrif 20 mg comprimido recubierto (Boehringer I.);;Vigente;Sensible;Manual;;;;;;;• afatinib 20 mg comprimido;5767934;Boehringer Ingelheim;5733746;comprimido recubierto;;;7224439;giotrif;4567040;Si;• F-20363/13 - GIOTRIF COMPRIMIDOS RECURBIERTOS 20 mg;
7224466;giotrif 30 mg comprimido recubierto (Boehringer I.);;Vigente;Sensible;Manual;;;;;;;• afatinib 30 mg comprimido;5767934;Boehringer Ingelheim;5733746;comprimido recubierto;;;7224439;giotrif;4567040;Si;• F-20364/13 - GIOTRIF COMPRIMIDOS RECUBIERTOS;
7224456;giotrif 40 mg comprimido recubierto (Boehringer I.);;Vigente;Sensible;Manual;;;;;;;• afatinib 40 mg comprimido;5767934;Boehringer Ingelheim;5733746;comprimido recubierto;;;7224439;giotrif;4567040;Si;• F-20365/13 - GIOTRIF COMPRIMIDOS RECUBIERTOS 40 mg;
6616650;glafornil XR 1000 mg comprimido de liberación prolongada (Merck);;Vigente;Sensible;Manual;;;;;;;• metformina 1000 mg comprimido liberación modificada;5768926;Merck S.A.;5723426;comprimido de liberación prolongada;;;5683538;glafornil XR;4567040;Si;"• F-17093/13 - GLAFORNIL 1000 XR COMPRIMIDOS DE LIBERACIÓN PROLONGADA 1000 mg• F-21095/14 - GLAFORNIL 1000 XR COMPRIMIDOS DE LIBERACION PROLONGADA 1000 mg";
1211493;glafornil XR 500 mg comprimido de liberación prolongada (Merck);;Vigente;Sensible;Manual;;;;;;• 5924226 - ARSENAL;• metformina 500 mg comprimido liberación modificada;5768926;Merck S.A.;5723426;comprimido de liberación prolongada;;;5683538;glafornil XR;4567040;Si;• F-20048/13 - GLAFORNIL 500 XR COMPRIMIDOS DE LIBERACIÓN PROLONGADA 500 mg;"• F-18851/11 - HIPOGLUCIN 500 LP COMPRIMIDOS DE LIBERACIÓN PROLONGADA 500 mg• F-20346/13 - TAVIST XR COMPRIMIDOS DE LIBERACIÓN PROLONGADA 500 mg."
319623;glafornil XR 750 mg comprimido de liberación prolongada (Merck);;Vigente;Sensible;Manual;;;;;;• 5924226 - ARSENAL;• metformina 750 mg comprimido liberación modificada;5768926;Merck S.A.;5723426;comprimido de liberación prolongada;;;5683538;glafornil XR;4567040;Si;"• F-15742/11 - GLAFORNIL 750 XR COMPRIMIDOS DE LIBERACIÓN PROLONGADA 750 mg• F-21094/14 - GLAFORNIL 750 XR COMPRIMIDOS DE LIBERACIÓN PROLONGADA 750 mg";"• F-17224/13 - GLICENEX SR COMPRIMIDOS DE LIBERACIÓN PROLONGADA 750 mg• F-18226/15 - HIPOGLUCIN 750 LP COMPRIMIDOS DE LIBERACIÓN PROLONGADA 750 mg"
5988598;glafornil 1000 mg comprimido recubierto (Merck);;Vigente;Sensible;Manual;;;;;;;• metformina 1000 mg comprimido;5768926;Merck S.A.;5733746;comprimido recubierto;;;5683537;glafornil;4567040;Si;• F-10050/11 - GLAFORNIL 1000 COMPRIMIDOS RECUBIERTOS 1000 mg;"• F-19860/13 - OXEMET COMPRIMIDOS RECUBIERTOS 1000 mg• F-15991/12 - OXEMET COMPRIMIDOS RECUBIERTOS 1000 mg• F-21637/15 - METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 1000 mg"
5988082;glafornil 500 mg comprimido recubierto (Merck);;Vigente;Sensible;Manual;;;;;;;• metformina 500 mg comprimido;5768926;Merck S.A.;5733746;comprimido recubierto;;;5683537;glafornil;4567040;Si;• F-122/12 - GLAFORNIL 500 COMPRIMIDOS RECUBIERTOS 500 mg;"• F-20476/13 - ANDIBET COMPRIMIDOS RECUBIERTOS 500 mg• F-15992/12 - OXEMET COMPRIMIDOS RECUBIERTOS 500 mg• F-20075/13 - OXEMET COMPRIMIDOS RECUBIERTOS 500 mg• F-21139/14 - METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 500 mg• F-15406/16 - GLICENEX COMPRIMIDOS RECUBIERTOS 500 mg• F-16926/13 - GLAUPAX 500 COMPRIMIDOS RECUBIERTOS 500 mg• F-20507/13 - GLIDANIL COMPRIMIDOS RECUBIERTOS 500 mg"
5988292;glafornil 850 mg comprimido recubierto (Merck);;Vigente;Sensible;Manual;;;;;;;• metformina 850 mg comprimido;5768926;Merck S.A.;5733746;comprimido recubierto;;;5683537;glafornil;4567040;Si;• F-10495/11 - GLAFORNIL 850 COMPRIMIDOS RECUBIERTOS 850 mg;"• F-12064/12 - METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg• F-21614/14 - METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg• F-12065/12 - ANDIBET COMPRIMIDOS RECUBIERTOS 850 mg• F-15990/12 - OXEMET COMPRIMIDOS RECUBIERTOS 850 mg• F-14634/15 - METFORMINA CLORHIDRATO COMPRIMIDOS 850 mg• F-9741/11 - FINTAXIM COMPRIMIDOS RECUBIERTOS 850 mg• F-16925/13 - GLAUPAX 850 COMPRIMIDOS RECUBIERTOS 850 mg• F-18502/11 - GLIFORTEX COMPRIMIDOS RECUBIERTOS 850 mg• F-18502/11 - GLIFORTEX COMPRIMIDOS RECUBIERTOS 850 mg• F-7151/15 - GLIFORTEX COMPRIMIDOS RECUBIERTOS 850 mg• F-21588/14 - GLICOSOL COMPRIMIDOS RECUBIERTOS 850 mg• F-15133/15 - METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg• F-20937/14 - METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg• F-20110/13 - METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg• F-18634/16 - METFORMINA CLORHIDRATO COMPRIMIDOS 850 mg• F-20074/13 - OXEMET COMPRIMIDOS RECUBIERTOS 850 mg• F-14047/14 - GLICENEX COMPRIMIDOS RECUBIERTOS 850 mg• F-8438/11 - HIPOGLUCIN COMPRIMIDOS RECUBIERTOS 850 mg• F-17314/13 - METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg• F-19734/13 - METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg• F-19751/13 - GLIDANIL COMPRIMIDOS RECUBIERTOS 850 mg• F-19831/13 - GLIDANIL COMPRIMIDOS RECUBIERTOS 850 mg"
7410049;glaucotensil solución oftálmica (Poen);;Vigente;Sensible;Manual;;;;;;;• dorzolamida 2% (20 mg/mL) colirio;5787972;Laboratorio Poen;5766221;solución oftálmica;;;7410042;glaucotensil;4567040;Si;• F-11896/12 - GLAUCOTENSIL SOLUCIÓN OFTÁLMICA 2%;
7410065;glaucotensil T solución oftálmica (Poen);;Vigente;Sensible;Manual;;;;;;;• dorzolamida 2% (20 mg/mL) + timolol 0,5% (5 mg/mL) colirio;5787972;Laboratorio Poen;5766221;solución oftálmica;;;7410043;glaucotensil T;4567040;Si;• F-11829/12 - GLAUCOTENSIL-T SOLUCIÓN OFTÁLMICA;
7190184;glaupax 500 comprimido recubierto (Pasteur);;Vigente;Sensible;Manual;;;;;;;• metformina 500 mg comprimido;5768935;Laboratorios Pasteur Ltda.;5733746;comprimido recubierto;;;7190167;glaupax 500;4567040;Si;• F-16926/13 - GLAUPAX 500 COMPRIMIDOS RECUBIERTOS 500 mg;
7190188;glaupax 850 comprimido recubierto (Pasteur);;Vigente;Sensible;Manual;;;;;;;• metformina 850 mg comprimido;5768935;Laboratorios Pasteur Ltda.;5733746;comprimido recubierto;;;7190175;glaupax 850;4567040;Si;• F-16925/13 - GLAUPAX 850 COMPRIMIDOS RECUBIERTOS 850 mg;
7509076;glausolets plus solución oftálmica (S.M.B. Farma);;Vigente;Sensible;Manual;;;;;;;• dorzolamida 2% (20 mg/mL) + timolol 0,5% (5 mg/mL) colirio;5790382;Laboratorios S.M.B. Farma S.A.;5766221;solución oftálmica;;;7509060;glausolets plus;4567040;Si;• F-14275/14 - GLAUSOLETS PLUS SOLUCIÓN OFTÁLMICA;
7509107;glausolets 0,25% solución oftálmica (S.M.B Farma);;Vigente;Sensible;Manual;;;;;;;• timolol 0,25% (2,5 mg/mL) colirio;5790382;Laboratorios S.M.B. Farma S.A.;5766221;solución oftálmica;;;7509061;glausolets;4567040;Si;• F-10241/16 - GLAUSOLETS SOLUCIÓN OFTÁLMICA 0,25%;
7509132;glausolets 0,5% solución oftálmica (S.M.B. Farma);;Vigente;Sensible;Manual;;;;;;;• timolol 0,5% (5 mg/mL) colirio;5790382;Laboratorios S.M.B. Farma S.A.;5766221;solución oftálmica;;;7509061;glausolets;4567040;Si;• F-10242/16 - GLAUSOLETS SOLUCIÓN OFTÁLMICA 0,5%;
6621013;glemaz comprimido (Bagó);;Vigente;Sensible;Manual;;;;;;;• glimepirida 4 mg comprimido;5771942;Laboratorios Bagó S.A.;5723406;comprimido;;;6621016;glemaz;4567040;Si;• F-13232/13 - GLEMAZ COMPRIMIDOS 4 mg;
5987777;glibenclamida 5 mg comprimido (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• glibenclamida 5 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5723406;comprimido;;;6644493;glibenclamida;4567040;Si;"• F-2414/14 - GLIBENCLAMIDA COMPRIMIDOS 5 mg• F-2414/14 - GLIBENCLAMIDA COMPRIMIDOS 5 mg";
5988691;glibenclamida 5 mg comprimido (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• glibenclamida 5 mg comprimido;5879043;Laboratorio Chile S.A.;5723406;comprimido;;;6644493;glibenclamida;4567040;Si;• F-3947/15 - GLIBENCLAMIDA COMPRIMIDOS 5 mg;
5987802;glibenclamida 5 mg comprimido (Mintlab);;Vigente;Sensible;Manual;;;;;;;• glibenclamida 5 mg comprimido;5781942;Mintlab Co. S.A.;5723406;comprimido;;;6644493;glibenclamida;4567040;Si;• F-9896/11 - GLIBENCLAMIDA COMPRIMIDOS 5 mg;
5988100;glibenclamida 5 mg comprimido (Synthon);;Vigente;Sensible;Manual;;;;;;;• glibenclamida 5 mg comprimido;5970343;Synthon Chile Ltda.;5723406;comprimido;;;6644493;glibenclamida;4567040;Si;• F-9497/11 - GLIBENCLAMIDA COMPRIMIDOS 5 mg;
7342635;glicenex dúo 500 / 2,5 comprimido recubierto (Bagó);;Vigente;Sensible;Manual;;;;;;;• glibenclamida 2,5 mg + metformina 500 mg comprimido;5771942;Laboratorios Bagó S.A.;5733746;comprimido recubierto;;;7342621;glicenex dúo;4567040;Si;• F-15401/16 - GLICENEX DÚO 500/2,5 COMPRIMIDOS RECUBIERTOS;
7342649;glicenex dúo 500 / 5 comprimido recubierto (Bagó);;Vigente;Sensible;Manual;;;;;;;• glibenclamida 5 mg + metformina 500 mg comprimido;5771942;Laboratorios Bagó S.A.;5733746;comprimido recubierto;;;7342621;glicenex dúo;4567040;Si;• F-15400/16 - GLICENEX DÚO 500/5 COMPRIMIDOS RECUBIERTOS;
6616703;glicenex SR 500 mg comprimido de liberación prolongada (Bagó);;Vigente;Sensible;Manual;;;;;;;• metformina 500 mg comprimido liberación modificada;5771942;Laboratorios Bagó S.A.;5723426;comprimido de liberación prolongada;;;6616682;glicenex SR;4567040;Si;• F-17102/13 - GLICENEX SR COMPRIMIDOS DE LIBERACIÓN PROLONGADA 500 mg;
6616752;glicenex SR 750 mg comprimido de liberación prolongada (Bagó);;Vigente;Sensible;Manual;;;;;;;• metformina 750 mg comprimido liberación modificada;5771942;Laboratorios Bagó S.A.;5723426;comprimido de liberación prolongada;;;6616682;glicenex SR;4567040;Si;• F-17224/13 - GLICENEX SR COMPRIMIDOS DE LIBERACIÓN PROLONGADA 750 mg;
5988571;glicenex 500 mg comprimido recubierto (Bagó);;Vigente;Sensible;Manual;;;;;;;• metformina 500 mg comprimido;5771942;Laboratorios Bagó S.A.;5733746;comprimido recubierto;;;6531606;glicenex;4567040;Si;"• F-15406/11 - GLICENEX COMPRIMIDOS RECUBIERTOS 500 mg• F-15406/16 - GLICENEX COMPRIMIDOS RECUBIERTOS 500 mg";
5987905;glicenex 850 mg comprimido recubierto (Bagó);;Vigente;Sensible;Manual;;;;;;;• metformina 850 mg comprimido;5771942;Laboratorios Bagó S.A.;5733746;comprimido recubierto;;;6531606;glicenex;4567040;Si;• F-14047/14 - GLICENEX COMPRIMIDOS RECUBIERTOS 850 mg;
103318;glicerina 1 g supositorio (Valma);;Vigente;Sensible;Manual;;;;;;• 5924226 - ARSENAL;• glicerol 1 g supositorio;5790474;Laboratorio Valma Ltda.;5767432;supositorio;;;6667830;glicerina;4567040;Si;• F-2642/14 - GLICERINA SUPOSITORIOS 1 g;
5988224;glicerina 3 g supositorio (Valma);;Vigente;Sensible;Manual;;;;;;;• glicerol 3 g supositorio;5790474;Laboratorio Valma Ltda.;5767432;supositorio;;;6667830;glicerina;4567040;Si;• F-6379/15 - GLICERINA SUPOSITORIOS 3 g;
7591689;glicerina 3,5 g supositorio (Valma);;Vigente;Sensible;Manual;;;;;;;• glicerol 3,5 g supositorio;5790474;Laboratorio Valma Ltda.;5767432;supositorio;;;6667830;glicerina;4567040;Si;• F-6378/15 - GLICERINA SUPOSITORIOS 3,5 g;
